Brocha;NBrochasHSS;NDiscos;NUsos;USDutchman;BrochaSN;OrdenFabricacion;PartNumber;NUso;NBrochaHSS;NDisco;FBrochado;DUMMY;Dutchman;Maquina;TpoIndexador; Utillaje;XC;ZC;BC;CC;XCMM;ZCMM;BCMM;CCMM
011.0081.300;2;2;11;7;E0517;DUMMY;14131671;2;2;0;2024-04-17 22:32:19.757;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.09;-0.02;0.05;-0.03;0.48;0.045;0.069;0.041
011.0082.300;2;2;11;7;E0514;222444893;14152398;5;1;1;2024-04-17 23:40:40.937;FALSO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0734;0.3;0;0.01;0.02;0.578;-0.09;0.021;0.001
011.0084.300;1;6;9;7;WJ9004;222451643;14157930;5;1;6;2024-04-18 03:01:23.463;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0740;-0.29;0.054;0;-0.01;-0.092;0.083;-0.022;0.012
011.0082.300;2;2;11;7;E0523;222451778;14131672;2;2;1;2024-04-18 03:05:49.947;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0029;-0.15;-0.02;0.014;-0.01;0.647;0.053;0.046;0.003
011.0082.300;2;2;11;7;E0514;222452750;14152398;5;1;2;2024-04-18 04:39:05.203;FALSO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0734;0.878;-0.09;0.031;0.02;-0.003;0.015;0.004;0.004
011.0081.300;2;2;11;7;E0517;222448402;14131671;2;2;1;2024-04-18 07:26:59.520;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.57;-0.02;0.119;-0.03;0.24;0.043;0.013;0.007
011.0117.300;1;5;10;10;XE9007;222448047;14178187;8;1;3;2024-04-18 10:13:14.897;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0.468;-0.03;0;-0.03;0.343;-0.05;0.062;-0.069
011.0082.300;2;2;11;7;E0504;DUMMY;14166164;8;2;0;2024-04-18 10:14:42.793;VERDADERO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0754;0.23;0.04;0.04;-0.006;0.085;0.003;0.04;0.043
011.0077.300;2;2;11;7;E0465;222451097;14144441;11;2;2;2024-04-18 12:11:35.227;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;-0.077;0.02;0;0.02;0.425;-0.007;0.052;0.026
011.0070.300;2;2;11;7;E0474;222448891;14135692;9;2;2;2024-04-18 12:41:38.997;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0018;0.744;0.08;0.1;0.03;0.139;0.055;-0.018;0.035
011.0082.300;2;2;11;7;E0499;222451782;14131673;11;1;1;2024-04-18 15:34:29.843;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.11;0.03;0.009;0;0.415;0.024;0.015;0.001
011.0082.300;2;2;11;7;E0504;DUMMY;14166164;8;2;0;2024-04-18 15:36:23.567;VERDADERO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0754;0.23;0.04;0.04;-0.006;0.085;0.003;0.04;0.043
011.0070.300;2;2;11;7;E0482;DUMMY;14144443;8;1;0;2024-04-18 18:09:05.120;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.6;-0.08;0.04;0.04;0.346;0.052;0.072;0.051
011.0081.300;2;2;11;7;E0517;222448400;14131671;2;2;2;2024-04-18 19:27:02.803;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.81;-0.02;0.11;-0.03;-0.004;0.015;0.013;0.002
011.0082.300;2;2;11;7;E0504;222445528;14166164;8;2;2;2024-04-18 21:15:42.350;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0754;0.31;0.04;0.08;0.04;0.149;-0.057;0.006;-0.035
011.0081.300;2;2;11;7;E0496;DUMMY;14131671;8;1;0;2024-04-18 22:48:55.833;VERDADERO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0028;-0.02;0.07;0.04;-0.02;0.268;-0.043;0.027;0.008
011.0070.300;2;2;11;7;E0539;222446355;14180880;9;1;1;2024-04-19 00:11:23.910;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0016.02;0.072;0.06;0.046;0.03;0.26;0.065;0.019;-0.029
011.0082.300;2;2;11;7;E0508;222451219;14131674;10;1;1;2024-04-19 01:28:21.840;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0032;-0.182;-0.005;0.022;0.07;0.519;0.02;0;-0.031
011.0082.300;2;2;11;7;E0499;222451787;14131673;11;1;2;2024-04-19 02:46:43.323;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.525;0.03;0.024;0;0.173;0.03;0.02;-0.015
011.0082.300;2;2;11;7;E0523;222451779;14131672;2;2;2;2024-04-19 04:43:52.873;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0029;0.497;-0.02;0.06;-0.01;0.065;0.053;0.005;-0.006
011.0117.300;1;5;10;10;XE9007;222448051;14178188;8;1;4;2024-04-19 04:52:36.640;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0765;0.6;-0.04;0;-0.03;0.165;-0.044;0.027;-0.066
011.0070.300;2;2;11;7;E0482;222401784;14136124;8;1;1;2024-04-19 06:41:28.197;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.55;-0.05;0.03;0.08;0.299;0.041;0.013;-0.03
011.0081.300;2;2;11;7;E0496;222448403;14131671;8;1;1;2024-04-19 07:35:13.343;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0028;0.248;0.07;0.067;-0.02;-0.155;-0.04;0;-0.002
011.0070.300;2;2;11;7;E0539;222444953;14180880;9;1;2;2024-04-19 09:47:31.393;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0016.02;0.332;0.06;0.065;0.03;0.09;0.06;0.006;-0.017
011.0082.300;2;2;11;7;E0508;222451218;14131674;10;1;2;2024-04-19 11:16:48.300;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0032;0.337;0.015;0.022;0.07;0.217;0.093;0.028;-0.008
011.0082.300;2;2;11;7;E0499;222451785;14131673;11;2;1;2024-04-19 12:11:44.190;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.163;0.03;0.01;0;0.288;-0.046;0.015;-0.008
011.0082.300;2;2;11;7;E0514;222451214;14129565;5;2;1;2024-04-19 14:17:46.393;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0031;0.169;0.01;0.09;-0.01;0.653;0.033;0.022;0.013
011.0117.300;1;5;10;10;XE9007;222448141;14178190;8;1;5;2024-04-19 15:53:09.003;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0767;0.487;-0.04;0;-0.04;0.181;-0.045;0.049;-0.055
011.0070.300;2;2;11;7;E0482;222401786;14136124;8;1;2;2024-04-19 18:34:07.430;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.849;-0.05;0.043;0.08;0.274;0.048;0.023;-0.013
011.0070.300;2;2;11;7;E0482;DUMMY;14136124;8;2;0;2024-04-19 18:55:53.280;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.6;-0.05;0.03;0.03;0.451;-0.043;0.05;0.022
011.0081.300;2;2;11;7;E0496;222452908;14131671;8;1;2;2024-04-19 21:32:34.243;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0028;0.093;0.07;0.067;-0.02;-0.026;0.038;-0.004;-0.002
011.0070.300;2;2;11;7;E0539;222451789;14135691;9;2;1;2024-04-20 00:08:41.157;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.605;0.06;0.08;0;0.182;0.064;0.012;0.001
011.0082.300;2;2;11;7;E0508;222451240;14131674;10;2;1;2024-04-20 00:37:56.373;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0032;-0.424;-0.01;-0.003;0.07;0.5;0.087;0;-0.027
011.0117.300;1;5;10;10;XE9008;222448140;14178190;6;1;1;2024-04-20 01:04:24.830;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0767;0.529;-0.04;0;-0.04;0.003;-0.053;0.006;0
011.0082.300;2;2;11;7;E0455;222448882;14131673;5;1;1;2024-04-20 03:51:42.090;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.293;-0.07;0.019;-0.02;0.163;0.046;0.008;-0.011
011.0070.300;2;2;11;7;E0482;222401785;14136124;8;2;1;2024-04-20 05:21:54.277;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.84;-0.05;0.06;0.08;0.075;0.052;-0.009;-0.017
011.0117.300;1;5;10;10;XE9008;222448056;14178189;6;1;2;2024-04-20 06:26:50.447;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0766;0.534;-0.02;0;0;-0.116;-0.016;-0.034;-0.018
011.0084.300;1;6;9;7;WE9014;DUMMY;14157929;9;1;0;2024-04-20 07:10:15.500;VERDADERO;VERDADERO;FORST 2;IND-1 WALTER 420;UBR.0739;0;0.08;0;-0.01;0.045;0.007;0.01;0.062
011.0070.300;2;2;11;7;E0539;222451791;14135691;9;2;2;2024-04-20 08:20:01.590;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.787;0.06;0.092;0;0.2;0.039;0.019;0
011.0082.300;2;2;11;7;E0508;222451241;14131674;10;2;2;2024-04-20 09:24:32.897;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0032;0.076;0.077;-0.003;0.07;-0.088;0;-0.007;-0.012
011.0084.300;1;6;9;7;WE9014;222403167;14157929;9;1;1;2024-04-20 12:15:01.740;FALSO;VERDADERO;FORST 2;IND-1 WALTER 420;UBR.0739;0.023;0.05;0;-0.05;-0.181;-0.002;-0.042;0.042
011.0082.300;2;2;11;7;E0455;222454151;14131673;5;1;2;2024-04-20 12:32:10.823;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.456;-0.07;0.027;-0.02;-0.038;0.073;-0.002;-0.006
011.0077.300;2;2;11;7;E0477;222452713;14144441;10;1;1;2024-04-22 04:11:11.397;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.573;0.02;0;0.02;-0.146;-0.02;0;0.007
011.0070.300;2;2;11;7;E0482;222452903;14136124;8;2;2;2024-04-22 09:53:33.100;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.915;-0.05;0.051;0.08;0.215;0.067;0.023;0.004
011.0082.300;2;2;11;7;E0514;222451786;14131673;5;2;2;2024-04-22 10:47:03.220;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.962;-0.07;0.069;-0.02;0.069;0.017;0.015;0.009
011.0084.300;1;6;9;7;WE9014;222403168;14157929;9;1;2;2024-04-22 12:44:01.233;FALSO;VERDADERO;FORST 2;IND-1 WALTER 420;UBR.0739;-0.16;0.05;0;-0.01;0.109;-0.005;0.025;-0.022
011.0070.300;2;2;11;7;E0490;DUMMY;14135692;1;1;0;2024-04-22 13:16:37.447;VERDADERO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.47;0.01;0.03;0.06;0.147;0.107;0.003;-0.036
011.0070.300;2;2;11;7;E0494;222433374;14136124;2;1;1;2024-04-22 16:25:08.377;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.543;0.06;0.086;0.01;-0.027;0.042;-0.022;0.004
011.0077.300;2;2;11;7;E0477;222451098;14144441;10;1;2;2024-04-22 16:59:52.353;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.424;0;0;0.027;0.047;0.019;0.006;-0.004
011.0084.300;1;6;9;7;WE9014;DUMMY;14157929;9;1;0;2024-04-22 17:07:47.347;VERDADERO;VERDADERO;FORST 2;IND-1 WALTER 420;UBR.0739;0;0.05;0;-0.01;0.045;0.007;0.01;0.062
011.0108.300;2;2;10;7;E0406;DUMMY;14173282;4;2;0;2024-04-22 20:04:34.877;VERDADERO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0744;0.5;0.05;0.05;0.05;0.606;-0.008;0.092;-0.048
011.0070.300;2;2;11;7;E0490;222453240;14135692;1;1;1;2024-04-22 20:41:34.477;FALSO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.617;0.07;0.033;0.06;0.289;0.077;0.012;-0.018
011.0082.300;2;2;11;7;E0455;222452899;14131673;5;2;1;2024-04-22 21:04:51.877;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.298;-0.07;0.036;-0.02;0.109;0.053;-0.016;-0.004
011.0108.300;2;2;10;7;E0406;DUMMY;14173282;4;2;0;2024-04-22 21:34:25.380;VERDADERO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0744;-0.5;-0.05;-0.05;-0.05;0.606;-0.008;0.092;-0.048
011.0077.300;2;2;11;7;E0477;DUMMY;14144441;10;2;0;2024-04-22 22:50:11.733;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.26;-0.01;0.01;0.021;0.083;0.035;-0.062;-0.011
011.0081.300;2;2;11;7;E0496;DUMMY;14131671;8;2;0;2024-04-22 23:32:55.477;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.1;0.01;0.03;-0.01;-0.749;0.015;-0.046;0.014
011.0077.300;2;2;11;7;E0477;222452714;14144441;10;2;1;2024-04-23 03:34:18.480;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.343;0.025;-0.052;0.01;0.183;-0.039;0.022;0.03
011.0108.300;2;2;10;7;E0406;222435022;14173282;4;2;1;2024-04-23 05:06:32.037;FALSO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0744;0.35;-0.06;0.03;-0.01;0.067;-0.006;0.001;-0.03
011.0070.300;2;2;11;7;E0494;222451790;14135691;2;1;2;2024-04-23 06:17:08.270;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.48;0.06;0.075;0;0.087;0.05;-0.012;0.009
011.0070.300;2;2;11;7;E0490;222453242;14135692;1;1;2;2024-04-23 10:15:06.983;FALSO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.906;0.11;0.045;0.05;-0.016;0.043;0.012;-0.01
011.0082.300;2;2;11;7;E0455;222451783;14131673;5;2;2;2024-04-23 10:19:24.093;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.407;-0.07;0.02;-0.02;0.031;0.081;0.006;-0.005
011.0070.300;2;2;11;7;E0490;DUMMY;14135692;1;2;0;2024-04-23 11:44:21.950;VERDADERO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.61;0.07;0.03;0.06;-0.48;0.052;-0.034;-0.056
011.0108.300;2;2;10;7;E0406;222435023;14173282;4;2;2;2024-04-23 13:19:07.613;FALSO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0744;0.417;-0.066;0;0;0.05;0.037;0.001;-0.04
011.0070.300;2;2;11;7;E0494;222453928;14135691;2;2;1;2024-04-23 16:02:35.673;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.496;0.06;0.074;0;-0.216;0.048;-0.024;0.011
011.0081.300;2;2;11;7;E0451;222448197;14152394;11;1;1;2024-04-23 16:47:56.907;FALSO;VERDADERO;FORST 2;IND-7 WALTER 700;UBR.0730;0.14;-0.03;0;0.03;0.139;0.011;0.01;-0.007
011.0077.300;2;2;11;7;E0388;DUMMY;14144441;10;1;0;2024-04-23 20:26:06.580;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.09;0.05;0.06;0.01;-0.022;-0.009;-0.078;-0.005
011.0070.300;2;2;11;7;E0490;DUMMY;14135692;1;2;0;2024-04-23 20:50:18.733;VERDADERO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.61;0.07;0.03;0.06;-0.48;0.052;-0.034;-0.056
011.0081.300;2;2;11;7;E0496;222452907;14131671;8;2;1;2024-04-23 22:05:27.953;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.649;-0.02;-0.016;-0.03;0.371;0.057;0.028;0.011
011.0077.300;2;2;11;7;E0477;222452715;14144441;10;2;2;2024-04-23 23:41:08.147;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.526;-0.014;-0.052;0.04;0.146;0.025;0.017;0.004
011.0070.300;2;2;11;7;E0490;222453243;14135692;1;2;1;2024-04-24 01:10:03.003;FALSO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.13;0.12;0;0.01;0.133;0.002;0.001;0.03
011.0070.300;2;2;11;7;E0494;222453927;14135691;2;2;2;2024-04-24 02:31:07.977;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.28;0.06;0.05;0;-0.079;0.068;-0.019;0.007
011.0082.300;2;2;11;7;E0518;DUMMY;14131673;1;1;0;2024-04-24 03:28:56.067;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.42;-0.07;0.02;-0.021;0.611;0.06;0.063;0.037
011.0081.300;2;2;11;7;E0451;222448198;14152394;11;1;2;2024-04-24 03:59:29.227;FALSO;VERDADERO;FORST 2;IND-7 WALTER 700;UBR.0730;0.279;-0.03;0;0.03;0.024;0.004;-0.002;-0.003
011.0108.300;2;2;10;7;E0406;DUMMY;14173283;4;1;0;2024-04-24 06:46:25.467;VERDADERO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0745;0.5;-0.05;0.03;0;0.137;0.004;0.039;0.005
011.0077.300;2;2;11;7;E0388;222452712;14144441;10;1;1;2024-04-24 06:59:17.823;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.068;0.041;-0.018;0.005;0.229;-0.022;0.028;0.012
011.0081.300;2;2;11;7;E0496;222452909;14131671;8;2;2;2024-04-24 08:51:37.277;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.278;-0.02;0.012;-0.03;0.047;0.052;0.013;0.013
011.0070.300;2;2;11;7;E0490;222453241;14135692;1;2;2;2024-04-24 12:51:58.780;FALSO;FALSO;FORST 1;IND-6 WALTER 900;UBR.0762;0.263;0.122;0.001;0.04;0.088;-0.004;0.016;-0.001
011.0070.300;2;2;11;7;E0464;DUMMY;14135692;10;1;0;2024-04-24 13:13:00.477;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0762;0.57;0.1;0.03;0.06;-0.067;0.025;0.014;-0.047
011.0077.300;2;2;11;7;E0483;222446352;14144442;5;1;1;2024-04-24 14:36:50.017;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0014;-0.092;0.07;0.066;-0.02;-0.012;0.034;-0.035;-0.014
011.0108.300;2;2;10;7;E0406;222435020;14173283;4;1;1;2024-04-24 14:43:54.760;FALSO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0745;0.637;-0.046;0;-0.04;-0.311;0.032;-0.043;-0.018
011.0077.300;2;2;11;7;E0388;222454492;14144441;10;1;2;2024-04-24 20:04:14.367;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.297;0.019;-0.018;0.017;0.047;0.002;0.005;-0.003
011.0070.300;2;2;11;7;E0464;DUMMY;14135692;10;1;0;2024-04-24 21:14:21.780;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0762;0.5;0.12;0.04;0.01;-0.026;-0.011;0.012;-0.006
011.0077.300;2;2;11;7;E0489;DUMMY;14144441;9;2;0;2024-04-24 21:59:27.270;VERDADERO;VERDADERO;FORST 2;IND-7 WALTER 700;UBR.0756.01;0.22;-0.04;0;0.01;0.065;-0.008;0.161;-0.005
011.0082.300;2;2;11;7;E0518;222452900;14131673;1;1;1;2024-04-24 22:18:21.830;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;1.031;-0.07;0.083;-0.02;0.371;0.046;0.032;-0.004
011.0070.300;2;2;11;7;E0464;222443854;14135692;10;1;1;2024-04-25 02:40:06.600;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0762;0.474;0.11;0.05;0.01;0.484;0.055;0.021;0.026
011.0077.300;2;2;11;7;E0388;DUMMY;14144441;10;2;0;2024-04-25 03:04:08.763;VERDADERO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.29;0;0.01;0.022;-0.112;0.019;-0.016;-0.023
011.0077.300;2;2;11;7;E0483;222451099;14144442;5;1;2;2024-04-25 05:13:35.680;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0014;-0.104;0.07;0.031;-0.02;0.152;0.034;0.014;-0.025
011.0077.300;2;2;11;7;E0489;222454495;14144441;9;2;2;2024-04-25 08:02:50.553;FALSO;VERDADERO;FORST 2;IND-7 WALTER 700;UBR.0756.01;0.094;-0.02;0;0.01;0.045;-0.011;0.005;-0.004
011.0077.300;2;2;11;7;E0388;222454494;14144441;10;2;1;2024-04-25 10:57:27.353;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.18;0.02;0;0;0.103;-0.013;0.008;-0.002
011.0070.300;2;2;11;7;E0464;222454199;14135692;10;1;2;2024-04-25 16:02:57.087;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0762;0.87;0.16;0.07;0.03;0.169;-0.006;0.006;-0.001
011.0081.300;2;2;11;7;E0497;222452912;14131671;5;1;1;2024-04-25 16:31:16.410;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.503;-0.02;0.121;-0.03;-0.458;0.007;-0.065;0.009
011.0077.300;2;2;11;7;E0483;222454844;14144441;5;2;1;2024-04-25 18:52:07.040;FALSO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0756.01;-0.399;-0.02;0;0.01;0.492;-0.003;0.056;-0.019
011.0082.300;2;2;11;7;E0504;222451243;14131674;9;1;1;2024-04-25 20:29:19.413;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;-0.127;-0.04;0.077;-0.01;0.308;0.018;-0.016;-0.003
011.0077.300;2;2;11;7;E0388;222454493;14144441;10;2;2;2024-04-26 01:00:56.217;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.18;0.02;0;0;0.126;0.002;0.011;-0.008
011.0070.300;2;2;11;7;E0474;222453930;14135691;10;1;1;2024-04-26 01:36:17.403;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.473;0.06;0.083;0;0.012;0.02;-0.031;0.02
011.0081.300;2;2;11;7;E0497;222452910;14131671;5;1;2;2024-04-26 07:18:57.797;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.503;-0.02;0.121;-0.03;-0.44;0.01;-0.05;0
011.0077.300;2;2;11;7;E0483;222454496;14144441;5;2;2;2024-04-26 10:15:27.300;FALSO;FALSO;FORST 2;IND-7 WALTER 700;UBR.0756.01;-0.399;-0.02;0;0.01;0.337;-0.052;0.038;-0.003
011.0070.300;2;2;11;7;E0474;222453929;14135691;10;1;2;2024-04-26 11:47:44.590;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.473;0.06;0.083;0;0.17;0.044;-0.01;0.026
011.0081.300;2;2;11;7;E0497;222452911;14131671;5;2;1;2024-04-26 15:57:32.407;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.251;-0.02;0.068;-0.03;-0.354;-0.001;-0.039;0.009
011.0077.300;2;2;11;7;E0477;222454842;14144441;11;1;1;2024-04-26 19:32:35.030;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.56;0.02;0;0.02;-0.009;-0.002;-0.005;0.004
011.0070.300;2;2;11;7;E0474;222446356;14180880;10;2;1;2024-04-26 20:50:26.653;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0016.02;0.662;0.06;0.072;0.03;-0.069;-0.001;0.012;0.013
011.0082.300;2;2;11;7;E0518;222451216;14129565;1;1;2;2024-04-26 22:29:49.110;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0031;0.918;0.01;0.123;-0.01;-0.444;0.05;-0.047;-0.002
011.0082.300;2;2;11;7;E0514;222454521;14131674;6;1;1;2024-04-27 06:18:11.620;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0032;-0.09;-0.04;0.039;-0.01;0.436;0.083;0.035;-0.006
011.0070.300;2;2;11;7;E0474;222454498;14180880;10;2;2;2024-04-27 11:30:12.257;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0016.02;0.662;0.06;0.072;0.03;0.163;0.015;0.039;0.019
011.0082.300;2;2;11;7;E0514;222451217;14129565;6;1;2;2024-04-28 21:56:05.867;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0031;-0.101;0.01;0.034;-0.01;0.405;-0.004;0.027;0
011.0077.300;2;2;11;7;E0477;222448194;14120359;11;1;2;2024-04-29 09:13:46.393;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.56;0.02;0;0.02;0.052;0.008;-0.074;-0.005
011.0082.300;2;2;11;7;E0514;222441043;14131672;6;2;1;2024-04-29 15:33:51.970;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0029;1.05;-0.02;0.07;-0.01;-0.46;0.033;0.005;-0.014
011.0082.300;2;2;11;7;E0508;222431096;14152397;11;1;1;2024-04-29 19:55:55.913;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0733;0.027;-0.1;0.061;0.01;0.015;0.046;-0.051;-0.033
011.0070.300;2;2;11;7;E0539;222453931;14135691;10;1;1;2024-04-29 23:31:47.810;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.102;0.06;0.049;0;-0.019;0.068;-0.027;-0.001
011.0082.300;2;2;11;7;E0508;222454856;14129565;11;1;2;2024-04-30 08:55:07.270;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0031;0.028;0.01;0.062;-0.01;0.234;0.025;-0.004;-0.004
011.0070.300;2;2;11;7;E0539;222454641;14135691;10;1;2;2024-04-30 09:12:13.307;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.102;0.06;0.049;0;0.078;0.069;-0.015;0.009
011.0070.300;2;2;11;7;E0482;222455005;14136124;9;1;1;2024-04-30 11:42:13.567;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0015.02;0.95;-0.05;0.047;0.08;0.062;-0.01;0.011;-0.042
011.0082.300;2;2;11;7;E0514;222454855;14129565;6;2;2;2024-04-30 15:32:42.967;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0031;0.85;0.01;0.08;-0.01;-0.338;0.044;0.005;0.026
011.0077.300;2;2;11;7;E0477;222454843;14144441;11;2;1;2024-04-30 15:39:55.153;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.56;0.01;0;0.02;0.012;-0.039;-0.003;0.029
011.0077.300;2;2;11;7;E0477;222454497;14144441;11;2;2;2024-04-30 15:41:22.060;FALSO;VERDADERO;FORST 1;IND-6 WALTER 900;UBR.0013.01;0.56;0.01;0;0.02;0.122;0.005;0.01;0.021
